"date","hour","total_trips","temp","feels_like","pressure","humidity","wind_speed","cloudiness","precipitation","weather_main","weather_desc"
2024-04-29,14,692,9.29000000000002,6.92000000000002,1016,83,4.47,99,0,"Clouds","overcast clouds"
2024-04-29,15,803,9.52000000000004,7.02000000000004,1016,84,4.92,100,0,"Clouds","overcast clouds"
2024-04-29,16,1200,9.49000000000001,6.66000000000003,1015,85,5.81,100,0,"Mist","mist"
2024-04-29,17,1889,9.27000000000004,5.30000000000001,1014,85,9.77,100,0,"Clouds","overcast clouds"
2024-04-29,18,1485,9.76000000000005,7.32000000000005,1013,84,4.92,100,0,"Clouds","overcast clouds"
2024-04-29,19,1162,9.70000000000005,5.98000000000002,1012,83,9.26,40,0,"Clouds","scattered clouds"
2024-04-29,20,777,14.93,14.59,1016,81,1.79,100,0,"Clouds","overcast clouds"
2024-04-29,21,496,14.21,13.83,1017,82,3.6,100,0,"Clouds","overcast clouds"
2024-04-29,22,360,13.31,12.86,1017,83,2.57,100,0,"Clouds","overcast clouds"
2024-04-29,23,144,12.79,12.27,1017,82,0.89,100,0,"Clouds","overcast clouds"
2024-04-30,0,120,9.94,7.87,1012,89,4.12,100,0,"Clouds","overcast clouds"
2024-04-30,1,61,10.29,9.70000000000005,1012,89,2.57,100,0,"Clouds","overcast clouds"
2024-04-30,2,24,10.14,9.59000000000003,1011,91,0.45,100,0,"Clouds","overcast clouds"
2024-04-30,3,27,10.16,9.63,1011,92,2.57,100,0,"Mist","mist"
2024-04-30,4,32,10.4,9.90000000000003,1010,92,0.89,100,0,"Clouds","overcast clouds"
2024-04-30,5,102,10.32,9.84000000000003,1011,93,1.54,100,0,"Clouds","overcast clouds"
2024-04-30,6,269,9.80000000000001,9.80000000000001,1011,93,0.89,100,0,"Clouds","overcast clouds"
2024-04-30,7,627,9.28000000000003,7.31,1011,93,3.6,100,0,"Mist","mist"
2024-04-30,8,1403,9.03000000000003,9.03000000000003,1012,94,1.03,100,0,"Clouds","overcast clouds"
2024-04-30,9,761,9.24000000000001,7.27000000000004,1012,89,3.6,100,0,"Clouds","overcast clouds"
2024-04-30,10,467,10.03,9.33000000000004,1012,86,2.57,100,0,"Clouds","overcast clouds"
2024-04-30,11,559,10.49,9.79000000000002,1011,84,3.6,100,0,"Clouds","overcast clouds"
2024-04-30,12,647,10.85,10.18,1011,84,3.6,100,0,"Mist","mist"
2024-04-30,13,631,11.05,10.4,1011,84,3.6,100,0,"Clouds","overcast clouds"
2024-04-30,14,724,11.68,11.04,1011,82,2.57,100,0,"Clouds","overcast clouds"
2024-04-30,15,992,12.35,11.78,1012,82,1.34,100,0,"Clouds","overcast clouds"
2024-04-30,16,1552,11.85,11.18,1011,80,4.63,100,0,"Clouds","overcast clouds"
2024-04-30,17,2345,12.62,11.92,1011,76,4.63,75,0,"Clouds","broken clouds"
2024-04-30,18,1867,12.41,11.82,1011,81,6.17,100,0,"Clouds","overcast clouds"
2024-04-30,19,1356,12.65,12.19,1011,85,4.63,100,0,"Clouds","overcast clouds"
2024-04-30,20,943,9.82000000000005,7.08000000000004,1012,82,5.81,75,0,"Clouds","broken clouds"
2024-04-30,21,781,9.82000000000005,8.22000000000003,1012,81,3.13,100,0,"Clouds","overcast clouds"
2024-04-30,22,606,10.06,9.24000000000001,1013,81,10.29,100,0,"Clouds","overcast clouds"
2024-04-30,23,290,10.6,9.86000000000001,1012,82,7.72,100,0,"Clouds","overcast clouds"
2024-05-01,0,181,9.22000000000003,8.72000000000003,1012,90,1.54,100,0,"Fog","fog"
2024-05-01,1,92,9.18000000000001,8.19,1012,89,2.06,100,0,"Fog","fog"
2024-05-01,2,59,8.70000000000005,8.12,1012,92,1.54,100,0,"Fog","fog"
2024-05-01,3,27,8.48000000000002,8.48000000000002,1012,91,1.3,41,0,"Clouds","scattered clouds"
2024-05-01,4,31,8.32000000000005,7.18000000000001,1013,93,2.06,100,0,"Fog","fog"
2024-05-01,5,113,7.90000000000003,6.69,1012,93,2.06,100,0,"Fog","fog"
2024-05-01,6,298,7.55000000000001,6.28000000000003,1013,93,2.06,100,0,"Fog","fog"
2024-05-01,7,688,7.40000000000003,6.64000000000004,1013,94,1.54,100,0,"Fog","fog"
2024-05-01,8,1616,7.72000000000003,7.72000000000003,1014,93,0.45,46,0,"Clouds","scattered clouds"
2024-05-01,9,906,8.63,7.54000000000002,1014,94,2.06,100,0,"Fog","fog"
2024-05-01,10,547,10.03,9.52000000000004,1014,93,3.09,100,0,"Fog","fog"
2024-05-01,11,621,11.93,11.4,1013,85,2.24,75,0,"Mist","mist"
2024-05-01,12,727,13.09,12.57,1012,81,1.79,85,0,"Clouds","overcast clouds"
2024-05-01,13,776,13.94,13.4,1012,77,4.02,87,0,"Clouds","overcast clouds"
2024-05-01,14,882,15.19,14.67,1011,73,3.13,78,0,"Clouds","broken clouds"
2024-05-01,15,1092,16.43,15.98,1010,71,3.13,39,0,"Clouds","scattered clouds"
2024-05-01,16,1702,17.21,16.76,1010,68,4.02,56,0,"Clouds","broken clouds"
2024-05-01,17,2525,16.32,15.84,1010,70,2.24,63,0,"Clouds","broken clouds"
2024-05-01,18,2099,15.5,14.96,1009,71,2.68,67,0,"Clouds","broken clouds"
2024-05-01,19,1487,14.74,14.15,1009,72,4.02,74,0,"Clouds","broken clouds"
2024-05-01,20,1105,12.85,12.41,1011,85,1.06,55,0,"Clouds","broken clouds"
2024-05-01,21,720,11.64,11.05,1012,84,3.6,100,0,"Mist","mist"
2024-05-01,22,578,10.88,10.24,1012,85,5.14,100,0,"Mist","mist"
2024-05-01,23,327,10.1,9.46000000000004,1012,88,5.14,100,0,"Fog","fog"
2024-05-02,0,179,13.14,12.49,1010,76,1.79,57,0,"Clouds","broken clouds"
2024-05-02,1,99,12.63,11.96,1011,77,3.58,48,0,"Clouds","scattered clouds"
2024-05-02,2,70,11.89,11.17,1011,78,1.79,43,0,"Clouds","scattered clouds"
2024-05-02,3,31,11.17,10.43,1011,80,2.24,7,0,"Clear","clear sky"
2024-05-02,4,49,11.09,10.34,1012,80,1.79,17,0,"Clouds","few clouds"
2024-05-02,5,131,11.25,10.44,1012,77,1.79,45,0,"Clouds","scattered clouds"
2024-05-02,6,367,10.63,9.76000000000005,1013,77,3.13,59,0,"Clouds","broken clouds"
2024-05-02,7,820,10.01,9.10000000000002,1015,78,3.13,67,0,"Clouds","broken clouds"
2024-05-02,8,1763,10.18,9.24000000000001,1015,76,8.23,0,0,"Clear","clear sky"
2024-05-02,9,926,11.19,10.3,1016,74,4.47,83,0,"Clouds","broken clouds"
2024-05-02,10,654,12.43,11.58,1016,71,3.13,79,0,"Clouds","broken clouds"
2024-05-02,11,709,14.06,13.27,1017,67,2.24,54,0,"Clouds","broken clouds"
2024-05-02,12,834,15.26,14.51,1017,64,2.68,42,0,"Clouds","scattered clouds"
2024-05-02,13,999,16.66,15.95,1017,60,2.68,35,0,"Clouds","scattered clouds"
2024-05-02,14,1042,17.72,16.98,1016,55,2.24,34,0,"Clouds","scattered clouds"
2024-05-02,15,1291,19.13,18.43,1016,51,1.34,0,0,"Clear","clear sky"
2024-05-02,16,1847,19.88,19.2,1016,49,2.24,5,0,"Clear","clear sky"
2024-05-02,17,2783,20.27,19.58,1016,47,0.89,6,0,"Clear","clear sky"
2024-05-02,18,2371,20.08,19.4,1016,48,2.24,28,0,"Clouds","scattered clouds"
2024-05-02,19,2073,18.45,17.66,1016,50,1.79,31,0,"Clouds","scattered clouds"
2024-05-02,20,1245,13.11,12.46,1009,76,2.68,62,0,"Clouds","broken clouds"
2024-05-02,21,834,11.84,11.14,1009,79,1.34,60,0,"Clouds","broken clouds"
2024-05-02,22,727,11.6,10.9,1010,80,1.34,64,0,"Clouds","broken clouds"
2024-05-02,23,607,11.41,10.72,1010,81,1.34,45,0,"Clouds","scattered clouds"
2024-05-03,0,237,12.12,11.29,1016,73,0.45,54,0,"Clouds","broken clouds"
2024-05-03,1,131,11.52,10.69,1016,75,0.45,63,0,"Clouds","broken clouds"
2024-05-03,2,75,10.72,9.86000000000001,1016,77,2.33,71,0,"Clouds","broken clouds"
2024-05-03,3,42,10.91,10.04,1016,76,0.89,86,0,"Clouds","overcast clouds"
2024-05-03,4,53,10.91,10.04,1016,76,1.79,93,0,"Clouds","overcast clouds"
2024-05-03,5,94,10.82,9.94,1016,76,2.68,95,0,"Clouds","overcast clouds"
2024-05-03,6,291,10.48,9.59000000000003,1016,77,1.79,97,0,"Clouds","overcast clouds"
2024-05-03,7,648,10.59,9.74000000000001,1016,78,2.68,97,0,"Clouds","overcast clouds"
2024-05-03,8,1221,11.95,11.16,1017,75,2.68,98,0,"Clouds","overcast clouds"
2024-05-03,9,860,13.56,12.8,1017,70,3.13,100,0,"Clouds","overcast clouds"
2024-05-03,10,694,15.1,14.36,1017,65,4.02,100,0,"Clouds","overcast clouds"
2024-05-03,11,773,15.99,15.32,1016,64,2.68,98,0,"Clouds","overcast clouds"
2024-05-03,12,831,15.83,15.17,1017,65,3.6,75,0,"Clouds","broken clouds"
2024-05-03,13,830,14.69,14.02,1017,69,9.77,100,0,"Clouds","overcast clouds"
2024-05-03,14,519,14.9,14.27,1017,70,3.13,100,0,"Clouds","overcast clouds"
2024-05-03,15,619,13.91,13.37,1017,77,2.68,100,0,"Clouds","overcast clouds"
2024-05-03,16,1080,13.85,13.38,1016,80,3.13,100,0,"Clouds","overcast clouds"
2024-05-03,17,1293,14.19,13.73,1017,79,3.09,75,0,"Clouds","broken clouds"
2024-05-03,18,948,14.34,13.92,1016,80,0.89,100,0,"Clouds","overcast clouds"
2024-05-03,19,669,13.71,13.3,1017,83,0.45,100,0,"Clouds","overcast clouds"
2024-05-03,20,579,17.08,16.31,1016,56,0.89,22,0,"Clouds","few clouds"
2024-05-03,21,489,14.8,13.98,1016,63,0.45,6,0,"Clear","clear sky"
2024-05-03,22,459,13.4,12.57,1017,68,1.49,8,0,"Clear","clear sky"
2024-05-03,23,412,12.83,12,1016,70,1.56,39,0,"Clouds","scattered clouds"
2024-05-04,0,339,13.09,12.78,1018,89,2.44,98,0,"Clouds","overcast clouds"
2024-05-04,1,253,13.13,12.82,1018,89,0.89,98,0,"Clouds","overcast clouds"
2024-05-04,2,222,12.92,12.59,1018,89,1.34,100,0,"Clouds","overcast clouds"
2024-05-04,3,99,13.26,12.94,1018,88,1.34,100,0,"Clouds","overcast clouds"
2024-05-04,4,56,12.98,12.66,1018,89,0.89,100,0,"Clouds","overcast clouds"
2024-05-04,5,51,13.03,12.69,1018,88,0.45,100,0,"Clouds","overcast clouds"
2024-05-04,6,116,12.87,12.48,1018,87,0.89,100,0,"Clouds","overcast clouds"
2024-05-04,7,286,12.73,12.41,1019,90,0.89,100,0,"Clouds","overcast clouds"
2024-05-04,8,500,14.31,14.02,1019,85,0.45,100,0,"Clouds","overcast clouds"
2024-05-04,9,802,16.6,16.38,1019,79,0.89,100,0,"Clouds","overcast clouds"
2024-05-04,10,1084,17.75,17.49,1019,73,1.34,100,0,"Clouds","overcast clouds"
2024-05-04,11,1343,19.3,19.11,1019,70,1.34,100,0,"Clouds","overcast clouds"
2024-05-04,12,1674,19.28,19.04,1019,68,2.68,95,0,"Clouds","overcast clouds"
2024-05-04,13,1756,18.53,18.19,1018,67,2.68,82,0,"Clouds","broken clouds"
2024-05-04,14,1826,18.02,17.71,1018,70,2.68,56,0,"Clouds","broken clouds"
2024-05-04,15,1861,17.54,17.2,1018,71,4.02,37,0,"Clouds","scattered clouds"
2024-05-04,16,1868,18.01,17.67,1017,69,6.26,32,0,"Clouds","scattered clouds"
2024-05-04,17,1811,17.56,17.23,1017,71,4.02,30,0,"Clouds","scattered clouds"
2024-05-04,18,1710,18.05,17.76,1016,71,4.02,29,0,"Clouds","scattered clouds"
2024-05-04,19,1672,16.95,16.58,1016,72,2.68,39,0,"Clouds","scattered clouds"
2024-05-04,20,966,13.06,12.64,1017,85,0.45,100,0,"Clouds","overcast clouds"
2024-05-04,21,720,12.91,12.5,1017,86,3.09,100,0,"Clouds","overcast clouds"
2024-05-04,22,576,12.86,12.47,1017,87,0.45,100,0,"Clouds","overcast clouds"
2024-05-04,23,764,13.08,12.72,1018,87,1.03,100,0,"Clouds","overcast clouds"
2024-05-05,0,465,13.49,12.93,1015,78,0.89,68,0,"Clouds","broken clouds"
2024-05-05,1,324,13.37,12.8,1015,78,2.24,72,0,"Clouds","broken clouds"
2024-05-05,2,296,12.98,12.4,1014,79,2.24,68,0,"Clouds","broken clouds"
2024-05-05,3,132,12.29,11.66,1014,80,4.63,100,0,"Clouds","overcast clouds"
2024-05-05,4,50,11.4,10.82,1014,85,3.6,100,0,"Mist","mist"
2024-05-05,5,43,10.91,10.43,1013,91,4.63,100,0,"Mist","mist"
2024-05-05,6,126,10.67,10.19,1013,92,4.63,100,0,"Mist","mist"
2024-05-05,7,245,10.31,9.80000000000001,1013,92,7.2,100,0,"Mist","mist"
2024-05-05,8,300,10.36,9.93000000000001,1013,95,4.12,100,0,"Mist","mist"
2024-05-05,9,619,10.93,10.53,1014,94,3.09,100,0,"Mist","mist"
2024-05-05,10,955,11.17,10.8,1014,94,2.06,100,0,"Drizzle","light intensity drizzle"
2024-05-05,11,1059,12.05,11.74,1014,93,2.57,100,0,"Mist","mist"
2024-05-05,12,1066,12.55,12.29,1014,93,3.09,100,0,"Mist","mist"
2024-05-05,13,1050,13.53,13.37,1014,93,3.09,100,0,"Mist","mist"
2024-05-05,14,1185,15.13,15.05,1013,90,2.57,100,0,"Mist","mist"
2024-05-05,15,1320,16.59,16.52,1013,85,2.24,100,0,"Clouds","overcast clouds"
2024-05-05,16,1277,17.77,17.74,1013,82,2.24,75,0,"Clouds","broken clouds"
2024-05-05,17,1027,17.29,17.27,1014,84,3.09,100,0,"Clouds","overcast clouds"
2024-05-05,18,1056,14.47,14.3,1014,89,4.12,100,0,"Clouds","overcast clouds"
2024-05-05,19,943,15.34,15.15,1014,85,4.12,100,0,"Clouds","overcast clouds"
2024-05-05,20,778,16.41,16.01,1016,73,2.24,40,0,"Clouds","scattered clouds"
2024-05-05,21,527,15.76,15.27,1015,72,2.24,88,0,"Clouds","overcast clouds"
2024-05-05,22,390,14.89,14.34,1015,73,1.79,75,0,"Clouds","broken clouds"
2024-05-05,23,253,13.8,13.25,1015,77,3.58,62,0,"Clouds","broken clouds"
2024-05-06,0,155,11.58,11.17,1016,91,2.57,40,0,"Mist","mist"
2024-05-06,1,93,10.71,10.11,1016,87,2.57,100,0,"Clouds","overcast clouds"
2024-05-06,2,54,9.72000000000003,8.82000000000005,1016,83,2.06,40,0,"Mist","mist"
2024-05-06,3,38,9.32000000000005,9.05000000000001,1016,75,1.34,15,0,"Clouds","few clouds"
2024-05-06,4,49,8.76000000000005,7.94,1016,74,1.79,56,0,"Clouds","broken clouds"
2024-05-06,5,120,8.26000000000005,7.36000000000001,1016,74,1.79,71,0,"Clouds","broken clouds"
2024-05-06,6,345,7.85000000000002,7.85000000000002,1016,72,0.89,78,0,"Clouds","broken clouds"
2024-05-06,7,798,8.08000000000004,7.65000000000003,1017,71,1.34,82,0,"Clouds","broken clouds"
2024-05-06,8,1595,10.74,9.51000000000005,1017,63,1.34,85,0,"Clouds","overcast clouds"
2024-05-06,9,870,12.42,11.23,1017,58,1.79,100,0,"Clouds","overcast clouds"
2024-05-06,10,591,13.78,12.68,1017,56,1.79,100,0,"Clouds","overcast clouds"
2024-05-06,11,706,15.69,14.67,1017,52,2.68,100,0,"Clouds","overcast clouds"
2024-05-06,12,871,16.74,15.72,1017,48,2.68,100,0,"Clouds","overcast clouds"
2024-05-06,13,859,17.89,16.94,1016,46,2.68,100,0,"Clouds","overcast clouds"
2024-05-06,14,963,19.1,18.19,1016,43,1.34,100,0,"Clouds","overcast clouds"
2024-05-06,15,1188,19.7,18.82,1015,42,2.24,100,0,"Clouds","overcast clouds"
2024-05-06,16,1747,19.31,18.37,1015,41,1.34,100,0,"Clouds","overcast clouds"
2024-05-06,17,2627,18.86,17.9,1014,42,2.24,100,0,"Clouds","overcast clouds"
2024-05-06,18,2136,18.41,17.38,1014,41,2.24,100,0,"Clouds","overcast clouds"
2024-05-06,19,1633,17.23,16.08,1013,41,1.79,100,0,"Clouds","overcast clouds"
2024-05-06,20,1374,16,15.9,1015,86,0.89,100,0,"Clouds","overcast clouds"
2024-05-06,21,825,14.43,14.17,1015,86,0.45,100,0,"Clouds","overcast clouds"
2024-05-06,22,491,13.51,13.21,1015,88,2.22,61,0,"Clouds","broken clouds"
2024-05-06,23,291,12.3,11.96,1015,91,1.03,75,0,"Mist","mist"
2024-05-07,0,142,10.59,9.27000000000004,1012,60,1.34,32,0,"Clouds","scattered clouds"
2024-05-07,1,84,10.11,8.82000000000005,1013,63,1.34,25,0,"Clouds","scattered clouds"
2024-05-07,2,35,9.36000000000001,8.63,1012,67,1.79,21,0,"Clouds","few clouds"
2024-05-07,3,33,8.66000000000003,8.66000000000003,1012,70,0.89,0,0,"Clear","clear sky"
2024-05-07,4,46,8.28000000000003,6.99000000000001,1011,70,2.24,0,0,"Clear","clear sky"
2024-05-07,5,129,7.86000000000001,7.86000000000001,1011,72,0.89,1,0,"Clear","clear sky"
2024-05-07,6,392,7.38,7.38,1011,75,0.89,1,0,"Clear","clear sky"
2024-05-07,7,993,8.05000000000001,8.05000000000001,1011,74,0.89,1,0,"Clear","clear sky"
2024-05-07,8,1961,11.9,10.79,1011,63,1.34,6,0,"Clear","clear sky"
2024-05-07,9,1083,15.09,14.01,1011,52,2.24,80,0,"Clouds","broken clouds"
2024-05-07,10,624,16.35,15.4,1011,52,2.24,79,0,"Clouds","broken clouds"
2024-05-07,11,700,17.62,16.72,1011,49,2.24,77,0,"Clouds","broken clouds"
2024-05-07,12,985,19.06,18.2,1010,45,2.68,76,0,"Clouds","broken clouds"
2024-05-07,13,887,19.47,18.6,1010,43,2.68,76,0,"Clouds","broken clouds"
2024-05-07,14,1001,20.33,19.41,1008,38,2.68,72,0,"Clouds","broken clouds"
2024-05-07,15,1210,20.52,19.65,1007,39,2.68,73,0,"Clouds","broken clouds"
2024-05-07,16,1895,19.78,18.81,1007,38,1.79,85,0,"Clouds","overcast clouds"
2024-05-07,17,2971,19.1,18.11,1007,40,2.24,90,0,"Clouds","overcast clouds"
2024-05-07,18,2380,18.5,17.45,1006,40,3.13,92,0,"Clouds","overcast clouds"
2024-05-07,19,1663,17.93,16.82,1005,40,2.24,94,0,"Clouds","overcast clouds"
2024-05-07,20,1264,17.18,15.97,1013,39,1.79,100,0,"Clouds","overcast clouds"
2024-05-07,21,907,15.17,13.87,1013,43,1.79,99,0,"Clouds","overcast clouds"
2024-05-07,22,594,13.31,11.95,1013,48,1.34,61,0,"Clouds","broken clouds"
2024-05-07,23,220,11.88,10.51,1013,53,1.34,42,0,"Clouds","scattered clouds"
2024-05-08,0,76,12.27,11.48,1003,74,7.72,100,0.14,"Thunderstorm","thunderstorm with light rain"
2024-05-08,1,24,11.04,10.39,1004,84,3.09,100,4.98,"Rain","heavy intensity rain"
2024-05-08,2,30,10.74,10.17,1001,88,6.17,100,0,"Clouds","overcast clouds"
2024-05-08,3,19,10.76,10.11,999,85,7.2,100,0,"Clouds","overcast clouds"
2024-05-08,4,22,10.83,10.19,999,85,8.23,100,0,"Clouds","overcast clouds"
2024-05-08,5,114,11.09,10.5,999,86,8.23,100,0,"Clouds","overcast clouds"
2024-05-08,6,378,10.63,9.97000000000003,999,85,1.29,96,0,"Clouds","overcast clouds"
2024-05-08,7,1018,10.73,10.08,999,85,3.6,100,0,"Clouds","overcast clouds"
2024-05-08,8,2266,11.29,10.62,999,82,1.03,40,0,"Clouds","scattered clouds"
2024-05-08,9,1177,14.23,13.85,998,82,2.24,77,0,"Clouds","broken clouds"
2024-05-08,10,663,16.9,16.58,998,74,4.92,55,0,"Clouds","broken clouds"
2024-05-08,11,736,18.5,18.08,999,64,8.75,20,0,"Clouds","few clouds"
2024-05-08,12,819,19.61,19.17,999,59,4.92,29,0,"Clouds","scattered clouds"
2024-05-08,13,855,19.02,18.54,999,60,5.36,40,0,"Clouds","scattered clouds"
2024-05-08,14,728,18.85,18.38,999,61,3.58,59,0,"Clouds","broken clouds"
2024-05-08,15,1015,16.8,16.36,1000,70,11.32,75,0,"Clouds","broken clouds"
2024-05-08,16,1778,16.98,16.43,1001,65,5.81,86,0,"Clouds","overcast clouds"
2024-05-08,17,3003,16.97,16.39,1002,64,5.81,78,0,"Clouds","broken clouds"
2024-05-08,18,2279,15.67,15.07,1003,68,2.68,68,0,"Clouds","broken clouds"
2024-05-08,19,1538,14.43,13.76,1005,70,3.58,64,0,"Clouds","broken clouds"
2024-05-08,20,1163,16.77,15.63,1004,43,2.24,99,0,"Clouds","overcast clouds"
2024-05-08,21,821,15.29,14.13,1004,48,0.45,100,0,"Clouds","overcast clouds"
2024-05-08,22,545,14.72,13.58,1004,51,0.89,99,0,"Clouds","overcast clouds"
2024-05-08,23,339,14.6,13.42,1004,50,3.6,75,0,"Clouds","broken clouds"
2024-05-09,0,171,10.34,9.57000000000005,1009,82,0.45,93,0,"Clouds","overcast clouds"
2024-05-09,1,80,9.31,9.31,1009,85,0.45,78,0,"Clouds","broken clouds"
2024-05-09,2,52,8.48000000000002,8.48000000000002,1009,88,0.45,54,0,"Clouds","broken clouds"
2024-05-09,3,29,8.04000000000002,8.04000000000002,1009,89,0.45,1,0,"Clear","clear sky"
2024-05-09,4,38,7.87,7.87,1009,90,0.89,4,0,"Clear","clear sky"
2024-05-09,5,131,7.72000000000003,7.72000000000003,1009,91,0.89,3,0,"Clear","clear sky"
2024-05-09,6,404,7.32000000000005,7.32000000000005,1009,90,0.89,7,0,"Clear","clear sky"
2024-05-09,7,964,7.76000000000005,7.76000000000005,1009,91,0.89,10,0,"Clear","clear sky"
2024-05-09,8,1899,9.88,8.56,1010,86,2.68,17,0,"Clouds","few clouds"
2024-05-09,9,1062,13.24,12.5,1010,72,0.89,1,0,"Clear","clear sky"
2024-05-09,10,658,14.67,13.89,1010,65,1.34,2,0,"Clear","clear sky"
2024-05-09,11,718,15.89,14.89,1010,52,2.68,3,0,"Clear","clear sky"
2024-05-09,12,956,16,15.22,1009,60,1.79,9,0,"Clear","clear sky"
2024-05-09,13,928,15.91,15.07,1009,58,1.34,11,0,"Clouds","few clouds"
2024-05-09,14,978,15.98,15.12,1009,57,2.68,25,0,"Clouds","scattered clouds"
2024-05-09,15,1083,15.21,14.33,1008,59,1.79,100,0,"Clouds","overcast clouds"
2024-05-09,16,1707,14.96,14.03,1008,58,3.13,100,0,"Clouds","overcast clouds"
2024-05-09,17,2489,14.53,13.53,1008,57,1.79,100,0,"Clouds","overcast clouds"
2024-05-09,18,2061,14.24,13.13,1008,54,2.24,100,0,"Clouds","overcast clouds"
2024-05-09,19,1515,13.73,12.54,1008,53,1.34,100,0,"Clouds","overcast clouds"
2024-05-09,20,1106,13.51,12.85,1006,74,4.02,72,0,"Clouds","broken clouds"
2024-05-09,21,798,11.92,11.26,1007,80,4.63,100,0,"Clouds","overcast clouds"
2024-05-09,22,605,11.59,10.95,1008,82,0.89,95,0,"Clouds","overcast clouds"
2024-05-09,23,423,11.33,10.63,1008,81,2.24,96,0,"Clouds","overcast clouds"
2024-05-10,0,233,11.71,10.61,1008,64,0.45,100,0,"Clouds","overcast clouds"
2024-05-10,1,141,11.84,10.78,1009,65,1.34,100,0,"Clouds","overcast clouds"
2024-05-10,2,52,11.41,10.46,1008,71,0.89,100,0,"Clouds","overcast clouds"
2024-05-10,3,40,11.72,10.72,1008,68,0.89,100,0,"Clouds","overcast clouds"
2024-05-10,4,39,11.35,10.29,1008,67,1.34,100,0,"Clouds","overcast clouds"
2024-05-10,5,97,10.94,9.87,1007,68,0.89,100,0,"Clouds","overcast clouds"
2024-05-10,6,348,9.98000000000002,9.98000000000002,1008,71,0.45,100,0,"Clouds","overcast clouds"
2024-05-10,7,717,10.29,9.23000000000002,1008,71,0.89,100,0,"Clouds","overcast clouds"
2024-05-10,8,1353,11.42,10.42,1008,69,1.34,100,0,"Clouds","overcast clouds"
2024-05-10,9,934,12.49,11.54,1008,67,0.89,99,0,"Clouds","overcast clouds"
2024-05-10,10,713,14.12,13.15,1008,60,2.24,97,0,"Clouds","overcast clouds"
2024-05-10,11,805,14.77,13.76,1009,56,0.89,97,0,"Clouds","overcast clouds"
2024-05-10,12,968,15.71,14.67,1009,51,0.45,98,0,"Clouds","overcast clouds"
2024-05-10,13,1054,15.03,13.95,1009,52,0.89,98,0,"Clouds","overcast clouds"
2024-05-10,14,1027,14.14,13.2,1009,61,1.34,99,0,"Clouds","overcast clouds"
2024-05-10,15,1205,14.35,13.46,1008,62,1.34,70,0,"Clouds","broken clouds"
2024-05-10,16,1629,15.72,14.76,1008,54,0.89,63,0,"Clouds","broken clouds"
2024-05-10,17,2253,15.87,14.66,1008,44,1.79,57,0,"Clouds","broken clouds"
2024-05-10,18,2003,15.39,14,1008,39,1.34,52,0,"Clouds","broken clouds"
2024-05-10,19,1607,15.05,13.73,1008,43,0.45,55,0,"Clouds","broken clouds"
2024-05-10,20,1166,13.14,11.89,1008,53,1.34,100,0,"Clouds","overcast clouds"
2024-05-10,21,969,12.59,11.39,1008,57,0.89,100,0,"Clouds","overcast clouds"
2024-05-10,22,733,12.3,11.15,1009,60,2.03,100,0,"Clouds","overcast clouds"
2024-05-10,23,579,12.06,11.07,1009,67,1.45,100,0,"Clouds","overcast clouds"
2024-05-11,0,467,11.81,10.43,1008,53,0.45,79,0,"Clouds","broken clouds"
2024-05-11,1,302,10.94,9.63,1008,59,1.68,74,0,"Clouds","broken clouds"
